"source" "type" "score" "phase" "gene_id" "gene_type" "gene_name" "level" "hgnc_id" "havana_gene" "logFC" "AveExpr" "t" "P.Value" "adj.P.Val" "B"
"ENSG00000142686.8" "HAVANA" "gene" NA NA "ENSG00000142686.8" "protein_coding" "C1orf216" "2" "HGNC:26800" "OTTHUMG00000004167.4" -0.178818016365594 4.04871401814597 -2.94500705242259 0.00340855393618676 0.0145054137073344 -2.80144277393472
"ENSG00000175879.9" "HAVANA" "gene" NA NA "ENSG00000175879.9" "protein_coding" "HOXD8" "1" "HGNC:5139" "OTTHUMG00000132513.6" -0.657911187655897 -0.603900088514299 -2.94497832096081 0.0034088639889189 0.0145054137073344 -2.36503138919279
"ENSG00000151065.14" "HAVANA" "gene" NA NA "ENSG00000151065.14" "protein_coding" "DCP1B" "1" "HGNC:24451" "OTTHUMG00000168113.4" 0.205349447843292 3.58292631558058 2.94467180420067 0.00341217333841518 0.0145168903380269 -2.72162724097258
"ENSG00000279019.1" "HAVANA" "gene" NA NA "ENSG00000279019.1" "TEC" "AC009090.4" "2" NA "OTTHUMG00000175517.1" 0.466286842197544 -1.29985068772909 2.94445801233451 0.00341448330842715 0.0145241118124879 -2.28118220052105
"ENSG00000259448.3" "HAVANA" "gene" NA NA "ENSG00000259448.3" "lncRNA" "LINC02352" "2" "HGNC:53274" "OTTHUMG00000172222.3" 0.451579384414516 -0.429705480819356 2.94432151012493 0.00341595892938885 0.0145277822808627 -2.34831554532408
"ENSG00000187720.14" "HAVANA" "gene" NA NA "ENSG00000187720.14" "protein_coding" "THSD4" "2" "HGNC:25835" "OTTHUMG00000133389.7" 0.362243390576234 4.11998521166382 2.9441615884526 0.00341768846135697 0.0145325311009279 -2.76098760405472
"ENSG00000148843.15" "HAVANA" "gene" NA NA "ENSG00000148843.15" "protein_coding" "PDCD11" "2" "HGNC:13408" "OTTHUMG00000018988.5" -0.204737037556618 5.73503482425865 -2.9440164143297 0.00341925919321787 0.0145366030968613 -2.92657695114067
"ENSG00000240356.6" "HAVANA" "gene" NA NA "ENSG00000240356.6" "transcribed_processed_pseudogene" "RPL23AP7" "1" "HGNC:17336" "OTTHUMG00000047825.2" -0.218031116199503 1.77713028802218 -2.94393578754856 0.00342013183085014 0.0145377062942734 -2.53935324857478
"ENSG00000230409.3" "HAVANA" "gene" NA NA "ENSG00000230409.3" "processed_pseudogene" "TCEA1P2" "2" "HGNC:29891" "OTTHUMG00000186574.1" -0.309757518958272 1.30101479911706 -2.94379281634209 0.0034216797332997 0.0145416788808991 -2.49232674472824
"ENSG00000168961.17" "HAVANA" "gene" NA NA "ENSG00000168961.17" "protein_coding" "LGALS9" "1" "HGNC:6570" "OTTHUMG00000179831.21" 0.391400362759931 5.98290445835496 2.94274520302979 0.0034330414403893 0.014587349919647 -2.92860353274446
"ENSG00000114841.17" "HAVANA" "gene" NA NA "ENSG00000114841.17" "protein_coding" "DNAH1" "2" "HGNC:2940" "OTTHUMG00000158378.3" 0.392754863938965 3.42000108663803 2.94200862973054 0.00344105044032622 0.0146167814850084 -2.69137024424495
"ENSG00000237928.6" "HAVANA" "gene" NA NA "ENSG00000237928.6" "lncRNA" "NFIA-AS2" "2" "HGNC:40401" "OTTHUMG00000008421.3" 0.480928541815199 -2.45412895528618 2.94199480369082 0.00344120093839381 0.0146167814850084 -2.2045283871254
"ENSG00000158560.14" "HAVANA" "gene" NA NA "ENSG00000158560.14" "protein_coding" "DYNC1I1" "1" "HGNC:2963" "OTTHUMG00000153983.6" -0.505546953145369 0.674131658374777 -2.94039101000003 0.00345869927766636 0.0146863585432694 -2.45971784469012
"ENSG00000272716.1" "HAVANA" "gene" NA NA "ENSG00000272716.1" "lncRNA" "AL121658.1" "2" NA "OTTHUMG00000185842.1" -0.39315393186803 -2.64232993552902 -2.94037995601269 0.00345882016472444 0.0146863585432694 -2.2349085601085
"ENSG00000135454.14" "HAVANA" "gene" NA NA "ENSG00000135454.14" "protein_coding" "B4GALNT1" "1" "HGNC:4117" "OTTHUMG00000170190.6" -0.598706436108744 0.898276523585919 -2.94012942078575 0.0034615610679437 0.0146953648918434 -2.49691166439483
"ENSG00000124102.5" "HAVANA" "gene" NA NA "ENSG00000124102.5" "protein_coding" "PI3" "2" "HGNC:8947" "OTTHUMG00000032567.4" -0.859476267871298 0.124746497942305 -2.93993085169318 0.0034637348608923 0.0147019608936191 -2.44333634635256
"ENSG00000162961.14" "HAVANA" "gene" NA NA "ENSG00000162961.14" "protein_coding" "DPY30" "2" "HGNC:24590" "OTTHUMG00000128457.4" -0.216512665962073 5.51108358325206 -2.93890197625138 0.00347501823705601 0.014747213603114 -2.93495392128841
"ENSG00000168002.12" "HAVANA" "gene" NA NA "ENSG00000168002.12" "protein_coding" "POLR2G" "2" "HGNC:9194" "OTTHUMG00000167609.3" -0.22876935826153 5.64149366037354 -2.93872516988009 0.00347696059760535 0.0147528159930606 -2.93967070087147
"ENSG00000285669.1" "HAVANA" "gene" NA NA "ENSG00000285669.1" "lncRNA" "AC026979.4" "2" NA "OTTHUMG00000192824.1" 0.322563418664381 -0.617267693378337 2.93852386716781 0.00347917327735488 0.0147595631429745 -2.35346791998462
"ENSG00000068650.18" "HAVANA" "gene" NA NA "ENSG00000068650.18" "protein_coding" "ATP11A" "2" "HGNC:13552" "OTTHUMG00000017371.10" 0.415523528049891 8.04846824325742 2.93828769322432 0.00348177089428802 0.0147679405909784 -2.94844635242069
"ENSG00000237429.1" "HAVANA" "gene" NA NA "ENSG00000237429.1" "lncRNA" "BX293535.1" "2" NA "OTTHUMG00000003517.1" 0.514690646620512 -3.27531553339545 2.93788382976919 0.00348621698996857 0.0147841539674754 -2.16321681423959
"ENSG00000205045.11" "HAVANA" "gene" NA NA "ENSG00000205045.11" "protein_coding" "SLFN12L" "2" "HGNC:33920" "OTTHUMG00000193506.1" 0.437215965303151 -0.0605117706455385 2.9376528813286 0.00348876180991268 0.0147923001632742 -2.38951448135568
"ENSG00000145191.15" "HAVANA" "gene" NA NA "ENSG00000145191.15" "protein_coding" "EIF2B5" "1" "HGNC:3261" "OTTHUMG00000156840.21" -0.155074836595333 5.84441808160245 -2.93703814246481 0.00349554388522133 0.014818406135991 -2.94942272616841
"ENSG00000113838.13" "HAVANA" "gene" NA NA "ENSG00000113838.13" "protein_coding" "TBCCD1" "1" "HGNC:25546" "OTTHUMG00000156613.3" -0.200526211437265 3.29639463666472 -2.93668738039015 0.00349941904294075 0.0148305878735341 -2.73276553748226
"ENSG00000041353.10" "HAVANA" "gene" NA NA "ENSG00000041353.10" "protein_coding" "RAB27B" "1" "HGNC:9767" "OTTHUMG00000132710.7" 0.549012745657911 5.14167766005242 2.93665055740632 0.00349982608425717 0.0148305878735341 -2.88869210677498
"ENSG00000007264.15" "HAVANA" "gene" NA NA "ENSG00000007264.15" "protein_coding" "MATK" "1" "HGNC:6906" "OTTHUMG00000180916.6" 0.439230243020211 1.91714442821307 2.93655489422757 0.00350088374725396 0.0148305878735341 -2.54255994656822
"ENSG00000134013.16" "HAVANA" "gene" NA NA "ENSG00000134013.16" "protein_coding" "LOXL2" "1" "HGNC:6666" "OTTHUMG00000163797.6" -0.435908474777763 5.03995077795306 -2.93655166481372 0.00350091945711389 0.0148305878735341 -2.93180478672258
"ENSG00000109654.16" "HAVANA" "gene" NA NA "ENSG00000109654.16" "protein_coding" "TRIM2" "1" "HGNC:15974" "OTTHUMG00000155991.7" 0.391696971279476 6.36638191604081 2.93646099277817 0.00350192221624312 0.0148321857354634 -2.95452728645837
"ENSG00000132792.19" "HAVANA" "gene" NA NA "ENSG00000132792.19" "protein_coding" "CTNNBL1" "1" "HGNC:15879" "OTTHUMG00000032428.6" -0.190800553252474 5.45367354715967 -2.93601896438045 0.00350681444877917 0.0148502537204062 -2.93903391338768
"ENSG00000115325.13" "HAVANA" "gene" NA NA "ENSG00000115325.13" "protein_coding" "DOK1" "2" "HGNC:2990" "OTTHUMG00000129956.3" 0.274369448555691 4.0127548263249 2.93569003674716 0.0035104589665858 0.0148630325174552 -2.79717404432593
"ENSG00000170214.5" "HAVANA" "gene" NA NA "ENSG00000170214.5" "protein_coding" "ADRA1B" "2" "HGNC:278" "OTTHUMG00000130327.3" 0.574262246092853 0.190553699207819 2.93547725039919 0.00351281848123534 0.0148703671112462 -2.39995126010366
"ENSG00000112578.10" "HAVANA" "gene" NA NA "ENSG00000112578.10" "protein_coding" "BYSL" "2" "HGNC:1157" "OTTHUMG00000014687.3" -0.260478389384704 4.54981918498022 -2.93477411421803 0.00352062561975752 0.0148974479443004 -2.89322520765177
"ENSG00000177853.14" "HAVANA" "gene" NA NA "ENSG00000177853.14" "protein_coding" "ZNF518A" "2" "HGNC:29009" "OTTHUMG00000018828.7" -0.2324750919493 4.92097451180384 -2.9347608658062 0.00352077287293122 0.0148974479443004 -2.90947999559542
"ENSG00000261578.1" "HAVANA" "gene" NA NA "ENSG00000261578.1" "lncRNA" "AP003119.3" "2" NA "OTTHUMG00000165240.1" -0.456745808119648 0.728212371135312 -2.93473137033343 0.00352110072880049 0.0148974479443004 -2.49550399886586
"ENSG00000006468.14" "HAVANA" "gene" NA NA "ENSG00000006468.14" "protein_coding" "ETV1" "1" "HGNC:3490" "OTTHUMG00000152403.7" 0.42512574121715 4.98259495152418 2.93442052960865 0.00352455756311283 0.0149082619068505 -2.87728822732304
"ENSG00000225179.2" "HAVANA" "gene" NA NA "ENSG00000225179.2" "lncRNA" "LINC00457" "2" "HGNC:42805" "OTTHUMG00000016718.2" 0.675562761223111 -3.76626339126912 2.93429640551981 0.00352593880254311 0.0149082619068505 -2.13668418026437
"ENSG00000125144.14" "HAVANA" "gene" NA NA "ENSG00000125144.14" "protein_coding" "MT1G" "1" "HGNC:7399" "OTTHUMG00000133275.2" -0.621894430876935 0.988837465927221 -2.93429026978384 0.0035260070931676 0.0149082619068505 -2.51193904658284
"ENSG00000155093.19" "HAVANA" "gene" NA NA "ENSG00000155093.19" "protein_coding" "PTPRN2" "2" "HGNC:9677" "OTTHUMG00000152646.5" 0.640836941321826 3.46242048169941 2.93427547403756 0.00352617177450938 0.0149082619068505 -2.69385401345796
"ENSG00000138207.14" "HAVANA" "gene" NA NA "ENSG00000138207.14" "protein_coding" "RBP4" "2" "HGNC:9922" "OTTHUMG00000018773.3" 0.695588542214512 1.27441948427863 2.93406011789165 0.00352856955180551 0.0149157397171169 -2.47643654971578
"ENSG00000157388.19" "HAVANA" "gene" NA NA "ENSG00000157388.19" "protein_coding" "CACNA1D" "1" "HGNC:1391" "OTTHUMG00000158278.13" 0.567497931717919 3.29706212470224 2.93392266201769 0.00353010076505294 0.0149195524312665 -2.68616889728904
"ENSG00000161217.12" "HAVANA" "gene" NA NA "ENSG00000161217.12" "protein_coding" "PCYT1A" "1" "HGNC:8754" "OTTHUMG00000155670.2" -0.163977112314149 5.8186453857167 -2.93384692322364 0.00353094472955155 0.0149204597286878 -2.95725506943558
"ENSG00000282556.3" "HAVANA" "gene" NA NA "ENSG00000282556.3" "lncRNA" "AC068733.3" "2" NA "OTTHUMG00000191408.4" 0.509385696519864 -2.81538484109461 2.93351638442737 0.00353463011136715 0.0149325513947229 -2.1942242817383
"ENSG00000106123.12" "HAVANA" "gene" NA NA "ENSG00000106123.12" "protein_coding" "EPHB6" "2" "HGNC:3396" "OTTHUMG00000155707.5" 0.510951611478477 2.09417197753009 2.93347732542902 0.00353506583629607 0.0149325513947229 -2.5463810541905
"ENSG00000206052.11" "HAVANA" "gene" NA NA "ENSG00000206052.11" "protein_coding" "DOK6" "2" "HGNC:28301" "OTTHUMG00000178688.2" 0.498574422021762 1.51435982822652 2.93333533716045 0.00353665020791953 0.0149341675696025 -2.50434040393987
"ENSG00000124575.7" "HAVANA" "gene" NA NA "ENSG00000124575.7" "protein_coding" "H1-3" "2" "HGNC:4717" "OTTHUMG00000014432.2" -0.871343288267236 -2.55976794984095 -2.93333014308623 0.00353670817812391 0.0149341675696025 -2.28247972847648
"ENSG00000244620.1" "HAVANA" "gene" NA NA "ENSG00000244620.1" "lncRNA" "AC246787.2" "2" NA "OTTHUMG00000152317.2" 0.626096383320763 -3.33901579888224 2.93305841240302 0.0035397421296411 0.0149443172887804 -2.17430158680252
"ENSG00000172818.10" "HAVANA" "gene" NA NA "ENSG00000172818.10" "protein_coding" "OVOL1" "2" "HGNC:8525" "OTTHUMG00000166600.2" -0.521728241474372 1.37099279175973 -2.93270154769899 0.00354373023686363 0.0149541378753026 -2.54677218097219
"ENSG00000197421.10" "HAVANA" "gene" NA NA "ENSG00000197421.10" "transcribed_unprocessed_pseudogene" "GGT3P" "2" "HGNC:4252" "OTTHUMG00000150161.3" 0.613575484762402 -2.79663788944537 2.93267195424013 0.00354406113986068 0.0149541378753026 -2.2046060418573
"ENSG00000258584.2" "HAVANA" "gene" NA NA "ENSG00000258584.2" "lncRNA" "FAM181A-AS1" "1" "HGNC:20133" "OTTHUMG00000171296.3" 0.807200150210476 -3.66712649711833 2.93265317282187 0.00354427116129405 0.0149541378753026 -2.13218105065145
"ENSG00000167077.13" "HAVANA" "gene" NA NA "ENSG00000167077.13" "protein_coding" "MEI1" "1" "HGNC:28613" "OTTHUMG00000030083.6" 0.427606070021266 2.68641884017844 2.9326245643321 0.00354459109486295 0.0149541378753026 -2.63819896276556
"ENSG00000151692.15" "HAVANA" "gene" NA NA "ENSG00000151692.15" "protein_coding" "RNF144A" "2" "HGNC:20457" "OTTHUMG00000090353.8" -0.257265232869199 4.67137726041199 -2.93247781183682 0.00354623266737267 0.0149584018045554 -2.90127483491867
"ENSG00000272209.1" "HAVANA" "gene" NA NA "ENSG00000272209.1" "lncRNA" "AL023583.1" "2" NA "OTTHUMG00000185343.1" 0.500515399439056 -3.15193606549267 2.93229293300712 0.00354830170886829 0.0149622045155171 -2.18066727404642
"ENSG00000267554.1" "HAVANA" "gene" NA NA "ENSG00000267554.1" "processed_pseudogene" "AC015911.7" "1" NA "OTTHUMG00000179900.1" 0.449359276472834 -1.04564807981746 2.93228448424998 0.00354839628809586 0.0149622045155171 -2.33789915870309
"ENSG00000114805.18" "HAVANA" "gene" NA NA "ENSG00000114805.18" "protein_coding" "PLCH1" "2" "HGNC:29185" "OTTHUMG00000158477.4" 0.408526139425955 4.61568737368044 2.93184328318052 0.00355333849306946 0.0149785959429947 -2.86164866648241
"ENSG00000275481.1" "HAVANA" "gene" NA NA "ENSG00000275481.1" "lncRNA" "AC025031.4" "2" NA "OTTHUMG00000187428.1" -0.507505875047059 -1.54974832215458 -2.93182467107614 0.00355354711848777 0.0149785959429947 -2.33881062120238
"ENSG00000104969.11" "HAVANA" "gene" NA NA "ENSG00000104969.11" "protein_coding" "SGTA" "2" "HGNC:10819" "OTTHUMG00000180474.5" -0.226323211636516 6.08222542340172 -2.93156680435035 0.00355643873007761 0.0149881198524956 -2.9710101263587
"ENSG00000128218.8" "HAVANA" "gene" NA NA "ENSG00000128218.8" "protein_coding" "VPREB3" "1" "HGNC:12710" "OTTHUMG00000150738.3" 0.586697250379884 0.152302564919685 2.93139944900375 0.00355831653356985 0.0149931835927074 -2.41386581386271
"ENSG00000286248.1" "HAVANA" "gene" NA NA "ENSG00000286248.1" "lncRNA" "AC069209.2" "2" NA "OTTHUMG00000192742.1" 0.45516181157039 -3.20334009935164 2.93134702083596 0.00355890498775863 0.0149931835927074 -2.18257158223487
"ENSG00000160993.4" "HAVANA" "gene" NA NA "ENSG00000160993.4" "protein_coding" "ALKBH4" "2" "HGNC:21900" "OTTHUMG00000157720.2" -0.228132239113677 3.44765363592478 -2.93090963615314 0.00356381766050438 0.0150112127785679 -2.77817946681499
"ENSG00000149926.13" "HAVANA" "gene" NA NA "ENSG00000149926.13" "protein_coding" "TLCD3B" "1" "HGNC:25295" "OTTHUMG00000132105.6" -0.521533058838849 -2.51828589624064 -2.93052162204138 0.00356818098805226 0.0150269220651366 -2.2840183124803
"ENSG00000230882.1" "HAVANA" "gene" NA NA "ENSG00000230882.1" "processed_pseudogene" "AC005077.4" "2" NA "OTTHUMG00000156621.2" -0.680897147914062 0.704091540444672 -2.93021177323108 0.00357166882655283 0.01503893942063 -2.52116661850375
"ENSG00000158985.14" "HAVANA" "gene" NA NA "ENSG00000158985.14" "protein_coding" "CDC42SE2" "1" "HGNC:18547" "OTTHUMG00000162692.2" 0.196197270390936 6.64695811758878 2.93006462398258 0.0035733263139065 0.0150432469642619 -2.97866739645779
"ENSG00000141232.5" "HAVANA" "gene" NA NA "ENSG00000141232.5" "protein_coding" "TOB1" "1" "HGNC:11979" "OTTHUMG00000162277.4" 0.328581340589301 6.04304506933255 2.92967883276983 0.0035776751958199 0.0150588813940866 -2.96635816307361
"ENSG00000116729.14" "HAVANA" "gene" NA NA "ENSG00000116729.14" "protein_coding" "WLS" "2" "HGNC:30238" "OTTHUMG00000009153.5" 0.403958900876002 6.0370567602554 2.92950149244214 0.00357967590840952 0.015064628290449 -2.96510127854943
"ENSG00000102962.5" "HAVANA" "gene" NA NA "ENSG00000102962.5" "protein_coding" "CCL22" "2" "HGNC:10621" "OTTHUMG00000133454.2" 0.563288611072663 3.1534287003797 2.92939582732112 0.00358086848341481 0.0150669728024428 -2.68385945584629
"ENSG00000111885.7" "HAVANA" "gene" NA NA "ENSG00000111885.7" "protein_coding" "MAN1A1" "2" "HGNC:6821" "OTTHUMG00000015472.2" 0.321363894562729 5.94273271378961 2.9290299435969 0.00358500078311788 0.0150816835641811 -2.96639980583471
"ENSG00000128609.16" "HAVANA" "gene" NA NA "ENSG00000128609.16" "protein_coding" "NDUFA5" "2" "HGNC:7688" "OTTHUMG00000157348.3" -0.166102580698056 5.98709938285301 -2.9286927941312 0.00358881241065681 0.0150950403151806 -2.97617175006881
"ENSG00000235370.6" "HAVANA" "gene" NA NA "ENSG00000235370.6" "transcribed_unprocessed_pseudogene" "DNM1P51" "2" "HGNC:48500" "OTTHUMG00000172438.1" 0.559470856527675 -2.34267577009494 2.92840419712023 0.00359207806891323 0.0151060963132197 -2.25435801277379
"ENSG00000196172.9" "HAVANA" "gene" NA NA "ENSG00000196172.9" "protein_coding" "ZNF681" "2" "HGNC:26457" "OTTHUMG00000150831.4" -0.320006798253463 2.58112497705711 -2.92806155615273 0.00359595879078544 0.015117114049599 -2.67919214213074
"ENSG00000159377.11" "HAVANA" "gene" NA NA "ENSG00000159377.11" "protein_coding" "PSMB4" "2" "HGNC:9541" "OTTHUMG00000012494.5" -0.263404062538389 7.83756495055986 -2.9280602895063 0.00359597314381014 0.015117114049599 -2.97368548684488
"ENSG00000058272.19" "HAVANA" "gene" NA NA "ENSG00000058272.19" "protein_coding" "PPP1R12A" "1" "HGNC:7618" "OTTHUMG00000170100.7" -0.192234910405101 5.96760677101812 -2.92780213752382 0.00359889948886942 0.0151262434448175 -2.97821183916402
"ENSG00000156234.7" "HAVANA" "gene" NA NA "ENSG00000156234.7" "protein_coding" "CXCL13" "2" "HGNC:10639" "OTTHUMG00000130201.3" 0.788426077235043 4.08071939191368 2.927756175522 0.00359942073031043 0.0151262434448175 -2.80033644106271
"ENSG00000127129.10" "HAVANA" "gene" NA NA "ENSG00000127129.10" "protein_coding" "EDN2" "2" "HGNC:3177" "OTTHUMG00000006362.2" 0.790011019360798 1.2954782804231 2.92751210420136 0.00360218982557189 0.0151351977253783 -2.51222631896529
"ENSG00000144040.13" "HAVANA" "gene" NA NA "ENSG00000144040.13" "protein_coding" "SFXN5" "1" "HGNC:16073" "OTTHUMG00000129775.9" -0.209063851840784 3.92260733054064 -2.92735159298496 0.00360401195486197 0.0151370923013233 -2.84456728642375
"ENSG00000170927.15" "HAVANA" "gene" NA NA "ENSG00000170927.15" "protein_coding" "PKHD1" "2" "HGNC:9016" "OTTHUMG00000014841.2" 0.86616051226223 0.130621626772323 2.92732909956377 0.0036042673682139 0.0151370923013233 -2.40413563319354
"ENSG00000198223.17" "HAVANA" "gene" NA NA "ENSG00000198223.17" "protein_coding" "CSF2RA" "2" "HGNC:2435" "OTTHUMG00000012533.8" 0.412836490058806 3.86636650872385 2.92730368106811 0.0036045560157432 0.0151370923013233 -2.79036234799779
"ENSG00000269959.1" "HAVANA" "gene" NA NA "ENSG00000269959.1" "lncRNA" "SPACA6P-AS" "2" "HGNC:49383" "OTTHUMG00000183887.1" -0.506490581670233 -2.77332096463535 -2.92704002416448 0.00360755129740622 0.0151469880045159 -2.26333613007648
"ENSG00000254726.3" "HAVANA" "gene" NA NA "ENSG00000254726.3" "protein_coding" "MEX3A" "2" "HGNC:33482" "OTTHUMG00000017465.4" -0.505225865878565 4.28697244005832 -2.92685390736318 0.00360966705026518 0.015153187988985 -2.9077063563433
"ENSG00000149313.11" "HAVANA" "gene" NA NA "ENSG00000149313.11" "protein_coding" "AASDHPPT" "2" "HGNC:14235" "OTTHUMG00000166253.3" -0.171540006058457 5.18474749211091 -2.9266992637619 0.00361142588109043 0.0151578877041342 -2.95104649432095
"ENSG00000137168.8" "HAVANA" "gene" NA NA "ENSG00000137168.8" "protein_coding" "PPIL1" "2" "HGNC:9260" "OTTHUMG00000014612.2" -0.246084963725119 5.08401403148252 -2.9261472510861 0.00361771054958398 0.0151815782532099 -2.95119610194399
"ENSG00000119685.20" "HAVANA" "gene" NA NA "ENSG00000119685.20" "protein_coding" "TTLL5" "1" "HGNC:19963" "OTTHUMG00000171611.6" -0.179695325861471 4.561469776439 -2.92593581046186 0.00362012044555748 0.0151890029665843 -2.90720463014727
"ENSG00000285043.2" "HAVANA" "gene" NA NA "ENSG00000285043.2" "protein_coding" "AC093512.2" "2" NA "OTTHUMG00000192461.2" -0.310489270706938 -0.248966221118749 -2.92574969453288 0.00362224291551627 0.0151952193076594 -2.43413667727563
"ENSG00000130822.16" "HAVANA" "gene" NA NA "ENSG00000130822.16" "protein_coding" "PNCK" "1" "HGNC:13415" "OTTHUMG00000024216.7" -0.726167955196151 -0.944183215823197 -2.92542889775544 0.00362590395483173 0.0152078865680276 -2.41451368667705
"ENSG00000136883.14" "HAVANA" "gene" NA NA "ENSG00000136883.14" "protein_coding" "KIF12" "2" "HGNC:21495" "OTTHUMG00000020533.5" 0.757025131003071 2.69032352360283 2.92516477886905 0.00362892070176059 0.0152178475130427 -2.63636357583123
"ENSG00000237651.6" "HAVANA" "gene" NA NA "ENSG00000237651.6" "protein_coding" "C2orf74" "2" "HGNC:34439" "OTTHUMG00000187090.3" 0.326818486700937 -1.40040683460127 2.92505710363947 0.00363015121765898 0.015220315715419 -2.33850969172931
